barcode,in_tissue,array_row,array_col,pxl_row_in_fullres,pxl_col_in_fullres
50um-001-001,1,1,1,75,75
50um-001-002,1,1,2,75,175
50um-001-003,1,1,3,75,275
50um-001-004,1,1,4,75,375
50um-001-005,1,1,5,75,475
50um-001-006,1,1,6,75,575
50um-001-007,1,1,7,75,675
50um-001-008,1,1,8,75,775
50um-001-009,1,1,9,75,875
50um-001-010,1,1,10,75,975
50um-001-011,1,1,11,75,1075
50um-001-012,1,1,12,75,1175
50um-001-013,1,1,13,75,1275
50um-001-014,1,1,14,75,1375
50um-001-015,1,1,15,75,1475
50um-001-016,1,1,16,75,1575
50um-001-017,1,1,17,75,1675
50um-001-018,1,1,18,75,1775
50um-001-019,1,1,19,75,1875
50um-001-020,1,1,20,75,1975
50um-001-021,1,1,21,75,2075
50um-001-022,1,1,22,75,2175
50um-001-023,1,1,23,75,2275
50um-001-024,1,1,24,75,2375
50um-001-025,1,1,25,75,2475
50um-001-026,1,1,26,75,2575
50um-001-027,1,1,27,75,2675
50um-001-028,1,1,28,75,2775
50um-001-029,1,1,29,75,2875
50um-001-030,1,1,30,75,2975
50um-001-031,1,1,31,75,3075
50um-001-032,1,1,32,75,3175
50um-001-033,1,1,33,75,3275
50um-001-034,1,1,34,75,3375
50um-001-035,1,1,35,75,3475
50um-001-036,1,1,36,75,3575
50um-001-037,1,1,37,75,3675
50um-001-038,1,1,38,75,3775
50um-001-039,1,1,39,75,3875
50um-001-040,1,1,40,75,3975
50um-001-041,1,1,41,75,4075
50um-001-042,1,1,42,75,4175
50um-001-043,1,1,43,75,4275
50um-001-044,1,1,44,75,4375
50um-001-045,1,1,45,75,4475
50um-001-046,1,1,46,75,4575
50um-001-047,1,1,47,75,4675
50um-001-048,1,1,48,75,4775
50um-001-049,1,1,49,75,4875
50um-001-050,1,1,50,75,4975
50um-001-051,1,1,51,75,5075
50um-001-052,1,1,52,75,5175
50um-001-053,1,1,53,75,5275
50um-001-054,1,1,54,75,5375
50um-001-055,1,1,55,75,5475
50um-001-056,1,1,56,75,5575
50um-001-057,1,1,57,75,5675
50um-001-058,1,1,58,75,5775
50um-001-059,1,1,59,75,5875
50um-001-060,1,1,60,75,5975
50um-001-061,1,1,61,75,6075
50um-001-062,1,1,62,75,6175
50um-001-063,1,1,63,75,6275
50um-001-064,1,1,64,75,6375
50um-002-001,1,2,1,175,75
50um-002-002,1,2,2,175,175
50um-002-003,1,2,3,175,275
50um-002-004,1,2,4,175,375
50um-002-005,1,2,5,175,475
50um-002-006,1,2,6,175,575
50um-002-007,1,2,7,175,675
50um-002-008,1,2,8,175,775
50um-002-009,1,2,9,175,875
50um-002-010,1,2,10,175,975
50um-002-011,1,2,11,175,1075
50um-002-012,1,2,12,175,1175
50um-002-013,1,2,13,175,1275
50um-002-014,1,2,14,175,1375
50um-002-015,1,2,15,175,1475
50um-002-016,1,2,16,175,1575
50um-002-017,1,2,17,175,1675
50um-002-018,1,2,18,175,1775
50um-002-019,1,2,19,175,1875
50um-002-020,1,2,20,175,1975
50um-002-021,1,2,21,175,2075
50um-002-022,1,2,22,175,2175
50um-002-023,1,2,23,175,2275
50um-002-024,1,2,24,175,2375
50um-002-025,1,2,25,175,2475
50um-002-026,1,2,26,175,2575
50um-002-027,1,2,27,175,2675
50um-002-028,1,2,28,175,2775
50um-002-029,1,2,29,175,2875
50um-002-030,1,2,30,175,2975
50um-002-031,1,2,31,175,3075
50um-002-032,1,2,32,175,3175
50um-002-033,1,2,33,175,3275
50um-002-034,1,2,34,175,3375
50um-002-035,1,2,35,175,3475
50um-002-036,1,2,36,175,3575
50um-002-037,1,2,37,175,3675
50um-002-038,1,2,38,175,3775
50um-002-039,1,2,39,175,3875
50um-002-040,1,2,40,175,3975
50um-002-041,1,2,41,175,4075
50um-002-042,1,2,42,175,4175
50um-002-043,1,2,43,175,4275
50um-002-044,1,2,44,175,4375
50um-002-045,1,2,45,175,4475
50um-002-046,1,2,46,175,4575
50um-002-047,1,2,47,175,4675
50um-002-048,1,2,48,175,4775
50um-002-049,1,2,49,175,4875
50um-002-050,1,2,50,175,4975
50um-002-051,1,2,51,175,5075
50um-002-052,1,2,52,175,5175
50um-002-053,1,2,53,175,5275
50um-002-054,1,2,54,175,5375
50um-002-055,1,2,55,175,5475
50um-002-056,1,2,56,175,5575
50um-002-057,1,2,57,175,5675
50um-002-058,1,2,58,175,5775
50um-002-059,1,2,59,175,5875
50um-002-060,1,2,60,175,5975
50um-002-061,1,2,61,175,6075
50um-002-062,1,2,62,175,6175
50um-002-063,1,2,63,175,6275
50um-002-064,1,2,64,175,6375
50um-003-001,1,3,1,275,75
50um-003-002,1,3,2,275,175
50um-003-003,1,3,3,275,275
50um-003-004,1,3,4,275,375
50um-003-005,1,3,5,275,475
50um-003-006,1,3,6,275,575
50um-003-007,1,3,7,275,675
50um-003-008,1,3,8,275,775
50um-003-009,1,3,9,275,875
50um-003-010,1,3,10,275,975
50um-003-011,1,3,11,275,1075
50um-003-012,1,3,12,275,1175
50um-003-013,1,3,13,275,1275
50um-003-014,1,3,14,275,1375
50um-003-015,1,3,15,275,1475
50um-003-016,1,3,16,275,1575
50um-003-017,1,3,17,275,1675
50um-003-018,1,3,18,275,1775
50um-003-019,1,3,19,275,1875
50um-003-020,1,3,20,275,1975
50um-003-021,1,3,21,275,2075
50um-003-022,1,3,22,275,2175
50um-003-023,1,3,23,275,2275
50um-003-024,1,3,24,275,2375
50um-003-025,1,3,25,275,2475
50um-003-026,1,3,26,275,2575
50um-003-027,1,3,27,275,2675
50um-003-028,1,3,28,275,2775
50um-003-029,1,3,29,275,2875
50um-003-030,1,3,30,275,2975
50um-003-031,1,3,31,275,3075
50um-003-032,1,3,32,275,3175
50um-003-033,1,3,33,275,3275
50um-003-034,1,3,34,275,3375
50um-003-035,1,3,35,275,3475
50um-003-036,1,3,36,275,3575
50um-003-037,1,3,37,275,3675
50um-003-038,1,3,38,275,3775
50um-003-039,1,3,39,275,3875
50um-003-040,1,3,40,275,3975
50um-003-041,1,3,41,275,4075
50um-003-042,1,3,42,275,4175
50um-003-043,1,3,43,275,4275
50um-003-044,1,3,44,275,4375
50um-003-045,1,3,45,275,4475
50um-003-046,1,3,46,275,4575
50um-003-047,1,3,47,275,4675
50um-003-048,1,3,48,275,4775
50um-003-049,1,3,49,275,4875
50um-003-050,1,3,50,275,4975
50um-003-051,1,3,51,275,5075
50um-003-052,1,3,52,275,5175
50um-003-053,1,3,53,275,5275
50um-003-054,1,3,54,275,5375
50um-003-055,1,3,55,275,5475
50um-003-056,1,3,56,275,5575
50um-003-057,1,3,57,275,5675
50um-003-058,1,3,58,275,5775
50um-003-059,1,3,59,275,5875
50um-003-060,1,3,60,275,5975
50um-003-061,1,3,61,275,6075
50um-003-062,1,3,62,275,6175
50um-003-063,1,3,63,275,6275
50um-003-064,1,3,64,275,6375
50um-004-001,1,4,1,375,75
50um-004-002,1,4,2,375,175
50um-004-003,1,4,3,375,275
50um-004-004,1,4,4,375,375
50um-004-005,1,4,5,375,475
50um-004-006,1,4,6,375,575
50um-004-007,1,4,7,375,675
50um-004-008,1,4,8,375,775
50um-004-009,1,4,9,375,875
50um-004-010,1,4,10,375,975
50um-004-011,1,4,11,375,1075
50um-004-012,1,4,12,375,1175
50um-004-013,1,4,13,375,1275
50um-004-014,1,4,14,375,1375
50um-004-015,1,4,15,375,1475
50um-004-016,1,4,16,375,1575
50um-004-017,1,4,17,375,1675
50um-004-018,1,4,18,375,1775
50um-004-019,1,4,19,375,1875
50um-004-020,1,4,20,375,1975
50um-004-021,1,4,21,375,2075
50um-004-022,1,4,22,375,2175
50um-004-023,1,4,23,375,2275
50um-004-024,1,4,24,375,2375
50um-004-025,1,4,25,375,2475
50um-004-026,1,4,26,375,2575
50um-004-027,1,4,27,375,2675
50um-004-028,1,4,28,375,2775
50um-004-029,1,4,29,375,2875
50um-004-030,1,4,30,375,2975
50um-004-031,1,4,31,375,3075
50um-004-032,1,4,32,375,3175
50um-004-033,1,4,33,375,3275
50um-004-034,1,4,34,375,3375
50um-004-035,1,4,35,375,3475
50um-004-036,1,4,36,375,3575
50um-004-037,1,4,37,375,3675
50um-004-038,1,4,38,375,3775
50um-004-039,1,4,39,375,3875
50um-004-040,1,4,40,375,3975
50um-004-041,1,4,41,375,4075
50um-004-042,1,4,42,375,4175
50um-004-043,1,4,43,375,4275
50um-004-044,1,4,44,375,4375
50um-004-045,1,4,45,375,4475
50um-004-046,1,4,46,375,4575
50um-004-047,1,4,47,375,4675
50um-004-048,1,4,48,375,4775
50um-004-049,1,4,49,375,4875
50um-004-050,1,4,50,375,4975
50um-004-051,1,4,51,375,5075
50um-004-052,1,4,52,375,5175
50um-004-053,1,4,53,375,5275
50um-004-054,1,4,54,375,5375
50um-004-055,1,4,55,375,5475
50um-004-056,1,4,56,375,5575
50um-004-057,1,4,57,375,5675
50um-004-058,1,4,58,375,5775
50um-004-059,1,4,59,375,5875
50um-004-060,1,4,60,375,5975
50um-004-061,1,4,61,375,6075
50um-004-062,1,4,62,375,6175
50um-004-063,1,4,63,375,6275
50um-004-064,1,4,64,375,6375
50um-005-001,1,5,1,475,75
50um-005-002,1,5,2,475,175
50um-005-003,1,5,3,475,275
50um-005-004,1,5,4,475,375
50um-005-005,1,5,5,475,475
50um-005-006,1,5,6,475,575
50um-005-007,1,5,7,475,675
50um-005-008,1,5,8,475,775
50um-005-009,1,5,9,475,875
50um-005-010,1,5,10,475,975
50um-005-011,1,5,11,475,1075
50um-005-012,1,5,12,475,1175
50um-005-013,1,5,13,475,1275
50um-005-014,1,5,14,475,1375
50um-005-015,1,5,15,475,1475
50um-005-016,1,5,16,475,1575
50um-005-017,1,5,17,475,1675
50um-005-018,1,5,18,475,1775
50um-005-019,1,5,19,475,1875
50um-005-020,1,5,20,475,1975
50um-005-021,1,5,21,475,2075
50um-005-022,1,5,22,475,2175
50um-005-023,1,5,23,475,2275
50um-005-024,1,5,24,475,2375
50um-005-025,1,5,25,475,2475
50um-005-026,1,5,26,475,2575
50um-005-027,1,5,27,475,2675
50um-005-028,1,5,28,475,2775
50um-005-029,1,5,29,475,2875
50um-005-030,1,5,30,475,2975
50um-005-031,1,5,31,475,3075
50um-005-032,1,5,32,475,3175
50um-005-033,1,5,33,475,3275
50um-005-034,1,5,34,475,3375
50um-005-035,1,5,35,475,3475
50um-005-036,1,5,36,475,3575
50um-005-037,1,5,37,475,3675
50um-005-038,1,5,38,475,3775
50um-005-039,1,5,39,475,3875
50um-005-040,1,5,40,475,3975
50um-005-041,1,5,41,475,4075
50um-005-042,1,5,42,475,4175
50um-005-043,1,5,43,475,4275
50um-005-044,1,5,44,475,4375
50um-005-045,1,5,45,475,4475
50um-005-046,1,5,46,475,4575
50um-005-047,1,5,47,475,4675
50um-005-048,1,5,48,475,4775
50um-005-049,1,5,49,475,4875
50um-005-050,1,5,50,475,4975
50um-005-051,1,5,51,475,5075
50um-005-052,1,5,52,475,5175
50um-005-053,1,5,53,475,5275
50um-005-054,1,5,54,475,5375
50um-005-055,1,5,55,475,5475
50um-005-056,1,5,56,475,5575
50um-005-057,1,5,57,475,5675
50um-005-058,1,5,58,475,5775
50um-005-059,1,5,59,475,5875
50um-005-060,1,5,60,475,5975
50um-005-061,1,5,61,475,6075
50um-005-062,1,5,62,475,6175
50um-005-063,1,5,63,475,6275
50um-005-064,1,5,64,475,6375
50um-006-001,1,6,1,575,75
50um-006-002,1,6,2,575,175
50um-006-003,1,6,3,575,275
50um-006-004,1,6,4,575,375
50um-006-005,1,6,5,575,475
50um-006-006,1,6,6,575,575
50um-006-007,1,6,7,575,675
50um-006-008,1,6,8,575,775
50um-006-009,1,6,9,575,875
50um-006-010,1,6,10,575,975
50um-006-011,1,6,11,575,1075
50um-006-012,1,6,12,575,1175
50um-006-013,1,6,13,575,1275
50um-006-014,1,6,14,575,1375
50um-006-015,1,6,15,575,1475
50um-006-016,1,6,16,575,1575
50um-006-017,1,6,17,575,1675
50um-006-018,1,6,18,575,1775
50um-006-019,1,6,19,575,1875
50um-006-020,1,6,20,575,1975
50um-006-021,1,6,21,575,2075
50um-006-022,1,6,22,575,2175
50um-006-023,1,6,23,575,2275
50um-006-024,1,6,24,575,2375
50um-006-025,1,6,25,575,2475
50um-006-026,1,6,26,575,2575
50um-006-027,1,6,27,575,2675
50um-006-028,1,6,28,575,2775
50um-006-029,1,6,29,575,2875
50um-006-030,1,6,30,575,2975
50um-006-031,1,6,31,575,3075
50um-006-032,1,6,32,575,3175
50um-006-033,1,6,33,575,3275
50um-006-034,1,6,34,575,3375
50um-006-035,1,6,35,575,3475
50um-006-036,1,6,36,575,3575
50um-006-037,1,6,37,575,3675
50um-006-038,1,6,38,575,3775
50um-006-039,1,6,39,575,3875
50um-006-040,1,6,40,575,3975
50um-006-041,1,6,41,575,4075
50um-006-042,1,6,42,575,4175
50um-006-043,1,6,43,575,4275
50um-006-044,1,6,44,575,4375
50um-006-045,1,6,45,575,4475
50um-006-046,1,6,46,575,4575
50um-006-047,1,6,47,575,4675
50um-006-048,1,6,48,575,4775
50um-006-049,1,6,49,575,4875
50um-006-050,1,6,50,575,4975
50um-006-051,1,6,51,575,5075
50um-006-052,1,6,52,575,5175
50um-006-053,1,6,53,575,5275
50um-006-054,1,6,54,575,5375
50um-006-055,1,6,55,575,5475
50um-006-056,1,6,56,575,5575
50um-006-057,1,6,57,575,5675
50um-006-058,1,6,58,575,5775
50um-006-059,1,6,59,575,5875
50um-006-060,1,6,60,575,5975
50um-006-061,1,6,61,575,6075
50um-006-062,1,6,62,575,6175
50um-006-063,1,6,63,575,6275
50um-006-064,1,6,64,575,6375
50um-007-001,1,7,1,675,75
50um-007-002,1,7,2,675,175
50um-007-003,1,7,3,675,275
50um-007-004,1,7,4,675,375
50um-007-005,1,7,5,675,475
50um-007-006,1,7,6,675,575
50um-007-007,1,7,7,675,675
50um-007-008,1,7,8,675,775
50um-007-009,1,7,9,675,875
50um-007-010,1,7,10,675,975
50um-007-011,1,7,11,675,1075
50um-007-012,1,7,12,675,1175
50um-007-013,1,7,13,675,1275
50um-007-014,1,7,14,675,1375
50um-007-015,1,7,15,675,1475
50um-007-016,1,7,16,675,1575
50um-007-017,1,7,17,675,1675
50um-007-018,1,7,18,675,1775
50um-007-019,1,7,19,675,1875
50um-007-020,1,7,20,675,1975
50um-007-021,1,7,21,675,2075
50um-007-022,1,7,22,675,2175
50um-007-023,1,7,23,675,2275
50um-007-024,1,7,24,675,2375
50um-007-025,1,7,25,675,2475
50um-007-026,1,7,26,675,2575
50um-007-027,1,7,27,675,2675
50um-007-028,1,7,28,675,2775
50um-007-029,1,7,29,675,2875
50um-007-030,1,7,30,675,2975
50um-007-031,1,7,31,675,3075
50um-007-032,1,7,32,675,3175
50um-007-033,1,7,33,675,3275
50um-007-034,1,7,34,675,3375
50um-007-035,1,7,35,675,3475
50um-007-036,1,7,36,675,3575
50um-007-037,1,7,37,675,3675
50um-007-038,1,7,38,675,3775
50um-007-039,1,7,39,675,3875
50um-007-040,1,7,40,675,3975
50um-007-041,1,7,41,675,4075
50um-007-042,1,7,42,675,4175
50um-007-043,1,7,43,675,4275
50um-007-044,1,7,44,675,4375
50um-007-045,1,7,45,675,4475
50um-007-046,1,7,46,675,4575
50um-007-047,1,7,47,675,4675
50um-007-048,1,7,48,675,4775
50um-007-049,1,7,49,675,4875
50um-007-050,1,7,50,675,4975
50um-007-051,1,7,51,675,5075
50um-007-052,1,7,52,675,5175
50um-007-053,1,7,53,675,5275
50um-007-054,1,7,54,675,5375
50um-007-055,1,7,55,675,5475
50um-007-056,1,7,56,675,5575
50um-007-057,1,7,57,675,5675
50um-007-058,1,7,58,675,5775
50um-007-059,1,7,59,675,5875
50um-007-060,1,7,60,675,5975
50um-007-061,1,7,61,675,6075
50um-007-062,1,7,62,675,6175
50um-007-063,1,7,63,675,6275
50um-007-064,1,7,64,675,6375
50um-008-001,1,8,1,775,75
50um-008-002,1,8,2,775,175
50um-008-003,1,8,3,775,275
50um-008-004,1,8,4,775,375
50um-008-005,1,8,5,775,475
50um-008-006,1,8,6,775,575
50um-008-007,1,8,7,775,675
50um-008-008,1,8,8,775,775
50um-008-009,1,8,9,775,875
50um-008-010,1,8,10,775,975
50um-008-011,1,8,11,775,1075
50um-008-012,1,8,12,775,1175
50um-008-013,1,8,13,775,1275
50um-008-014,1,8,14,775,1375
50um-008-015,1,8,15,775,1475
50um-008-016,1,8,16,775,1575
50um-008-017,1,8,17,775,1675
50um-008-018,1,8,18,775,1775
50um-008-019,1,8,19,775,1875
50um-008-020,1,8,20,775,1975
50um-008-021,1,8,21,775,2075
50um-008-022,1,8,22,775,2175
50um-008-023,1,8,23,775,2275
50um-008-024,1,8,24,775,2375
50um-008-025,1,8,25,775,2475
50um-008-026,1,8,26,775,2575
50um-008-027,1,8,27,775,2675
50um-008-028,1,8,28,775,2775
50um-008-029,1,8,29,775,2875
50um-008-030,1,8,30,775,2975
50um-008-031,1,8,31,775,3075
50um-008-032,1,8,32,775,3175
50um-008-033,1,8,33,775,3275
50um-008-034,1,8,34,775,3375
50um-008-035,1,8,35,775,3475
50um-008-036,1,8,36,775,3575
50um-008-037,1,8,37,775,3675
50um-008-038,1,8,38,775,3775
50um-008-039,1,8,39,775,3875
50um-008-040,1,8,40,775,3975
50um-008-041,1,8,41,775,4075
50um-008-042,1,8,42,775,4175
50um-008-043,1,8,43,775,4275
50um-008-044,1,8,44,775,4375
50um-008-045,1,8,45,775,4475
50um-008-046,1,8,46,775,4575
50um-008-047,1,8,47,775,4675
50um-008-048,1,8,48,775,4775
50um-008-049,1,8,49,775,4875
50um-008-050,1,8,50,775,4975
50um-008-051,1,8,51,775,5075
50um-008-052,1,8,52,775,5175
50um-008-053,1,8,53,775,5275
50um-008-054,1,8,54,775,5375
50um-008-055,1,8,55,775,5475
50um-008-056,1,8,56,775,5575
50um-008-057,1,8,57,775,5675
50um-008-058,1,8,58,775,5775
50um-008-059,1,8,59,775,5875
50um-008-060,1,8,60,775,5975
50um-008-061,1,8,61,775,6075
50um-008-062,1,8,62,775,6175
50um-008-063,1,8,63,775,6275
50um-008-064,1,8,64,775,6375
50um-009-001,1,9,1,875,75
50um-009-002,1,9,2,875,175
50um-009-003,1,9,3,875,275
50um-009-004,1,9,4,875,375
50um-009-005,1,9,5,875,475
50um-009-006,1,9,6,875,575
50um-009-007,1,9,7,875,675
50um-009-008,1,9,8,875,775
50um-009-009,1,9,9,875,875
50um-009-010,1,9,10,875,975
50um-009-011,1,9,11,875,1075
50um-009-012,1,9,12,875,1175
50um-009-013,1,9,13,875,1275
50um-009-014,1,9,14,875,1375
50um-009-015,1,9,15,875,1475
50um-009-016,1,9,16,875,1575
50um-009-017,1,9,17,875,1675
50um-009-018,1,9,18,875,1775
50um-009-019,1,9,19,875,1875
50um-009-020,1,9,20,875,1975
50um-009-021,1,9,21,875,2075
50um-009-022,1,9,22,875,2175
50um-009-023,1,9,23,875,2275
50um-009-024,1,9,24,875,2375
50um-009-025,1,9,25,875,2475
50um-009-026,1,9,26,875,2575
50um-009-027,1,9,27,875,2675
50um-009-028,1,9,28,875,2775
50um-009-029,1,9,29,875,2875
50um-009-030,1,9,30,875,2975
50um-009-031,1,9,31,875,3075
50um-009-032,1,9,32,875,3175
50um-009-033,1,9,33,875,3275
50um-009-034,1,9,34,875,3375
50um-009-035,1,9,35,875,3475
50um-009-036,1,9,36,875,3575
50um-009-037,1,9,37,875,3675
50um-009-038,1,9,38,875,3775
50um-009-039,1,9,39,875,3875
50um-009-040,1,9,40,875,3975
50um-009-041,1,9,41,875,4075
50um-009-042,1,9,42,875,4175
50um-009-043,1,9,43,875,4275
50um-009-044,1,9,44,875,4375
50um-009-045,1,9,45,875,4475
50um-009-046,1,9,46,875,4575
50um-009-047,1,9,47,875,4675
50um-009-048,1,9,48,875,4775
50um-009-049,1,9,49,875,4875
50um-009-050,1,9,50,875,4975
50um-009-051,1,9,51,875,5075
50um-009-052,1,9,52,875,5175
50um-009-053,1,9,53,875,5275
50um-009-054,1,9,54,875,5375
50um-009-055,1,9,55,875,5475
50um-009-056,1,9,56,875,5575
50um-009-057,1,9,57,875,5675
50um-009-058,1,9,58,875,5775
50um-009-059,1,9,59,875,5875
50um-009-060,1,9,60,875,5975
50um-009-061,1,9,61,875,6075
50um-009-062,1,9,62,875,6175
50um-009-063,1,9,63,875,6275
50um-009-064,1,9,64,875,6375
50um-010-001,1,10,1,975,75
50um-010-002,1,10,2,975,175
50um-010-003,1,10,3,975,275
50um-010-004,1,10,4,975,375
50um-010-005,1,10,5,975,475
50um-010-006,1,10,6,975,575
50um-010-007,1,10,7,975,675
50um-010-008,1,10,8,975,775
50um-010-009,1,10,9,975,875
50um-010-010,1,10,10,975,975
50um-010-011,1,10,11,975,1075
50um-010-012,1,10,12,975,1175
50um-010-013,1,10,13,975,1275
50um-010-014,1,10,14,975,1375
50um-010-015,1,10,15,975,1475
50um-010-016,1,10,16,975,1575
50um-010-017,1,10,17,975,1675
50um-010-018,1,10,18,975,1775
50um-010-019,1,10,19,975,1875
50um-010-020,1,10,20,975,1975
50um-010-021,1,10,21,975,2075
50um-010-022,1,10,22,975,2175
50um-010-023,1,10,23,975,2275
50um-010-024,1,10,24,975,2375
50um-010-025,1,10,25,975,2475
50um-010-026,1,10,26,975,2575
50um-010-027,1,10,27,975,2675
50um-010-028,1,10,28,975,2775
50um-010-029,1,10,29,975,2875
50um-010-030,1,10,30,975,2975
50um-010-031,1,10,31,975,3075
50um-010-032,1,10,32,975,3175
50um-010-033,1,10,33,975,3275
50um-010-034,1,10,34,975,3375
50um-010-035,1,10,35,975,3475
50um-010-036,1,10,36,975,3575
50um-010-037,1,10,37,975,3675
50um-010-038,1,10,38,975,3775
50um-010-039,1,10,39,975,3875
50um-010-040,1,10,40,975,3975
50um-010-041,1,10,41,975,4075
50um-010-042,1,10,42,975,4175
50um-010-043,1,10,43,975,4275
50um-010-044,1,10,44,975,4375
50um-010-045,1,10,45,975,4475
50um-010-046,1,10,46,975,4575
50um-010-047,1,10,47,975,4675
50um-010-048,1,10,48,975,4775
50um-010-049,1,10,49,975,4875
50um-010-050,1,10,50,975,4975
50um-010-051,1,10,51,975,5075
50um-010-052,1,10,52,975,5175
50um-010-053,1,10,53,975,5275
50um-010-054,1,10,54,975,5375
50um-010-055,1,10,55,975,5475
50um-010-056,1,10,56,975,5575
50um-010-057,1,10,57,975,5675
50um-010-058,1,10,58,975,5775
50um-010-059,1,10,59,975,5875
50um-010-060,1,10,60,975,5975
50um-010-061,1,10,61,975,6075
50um-010-062,1,10,62,975,6175
50um-010-063,1,10,63,975,6275
50um-010-064,1,10,64,975,6375
50um-011-001,1,11,1,1075,75
50um-011-002,1,11,2,1075,175
50um-011-003,1,11,3,1075,275
50um-011-004,1,11,4,1075,375
50um-011-005,1,11,5,1075,475
50um-011-006,1,11,6,1075,575
50um-011-007,1,11,7,1075,675
50um-011-008,1,11,8,1075,775
50um-011-009,1,11,9,1075,875
50um-011-010,1,11,10,1075,975
50um-011-011,1,11,11,1075,1075
50um-011-012,1,11,12,1075,1175
50um-011-013,1,11,13,1075,1275
50um-011-014,1,11,14,1075,1375
50um-011-015,1,11,15,1075,1475
50um-011-016,1,11,16,1075,1575
50um-011-017,1,11,17,1075,1675
50um-011-018,1,11,18,1075,1775
50um-011-019,1,11,19,1075,1875
50um-011-020,1,11,20,1075,1975
50um-011-021,1,11,21,1075,2075
50um-011-022,1,11,22,1075,2175
50um-011-023,1,11,23,1075,2275
50um-011-024,1,11,24,1075,2375
50um-011-025,1,11,25,1075,2475
50um-011-026,1,11,26,1075,2575
50um-011-027,1,11,27,1075,2675
50um-011-028,1,11,28,1075,2775
50um-011-029,1,11,29,1075,2875
50um-011-030,1,11,30,1075,2975
50um-011-031,1,11,31,1075,3075
50um-011-032,1,11,32,1075,3175
50um-011-033,1,11,33,1075,3275
50um-011-034,1,11,34,1075,3375
50um-011-035,1,11,35,1075,3475
50um-011-036,1,11,36,1075,3575
50um-011-037,1,11,37,1075,3675
50um-011-038,1,11,38,1075,3775
50um-011-039,1,11,39,1075,3875
50um-011-040,1,11,40,1075,3975
50um-011-041,1,11,41,1075,4075
50um-011-042,1,11,42,1075,4175
50um-011-043,1,11,43,1075,4275
50um-011-044,1,11,44,1075,4375
50um-011-045,1,11,45,1075,4475
50um-011-046,1,11,46,1075,4575
50um-011-047,1,11,47,1075,4675
50um-011-048,1,11,48,1075,4775
50um-011-049,1,11,49,1075,4875
50um-011-050,1,11,50,1075,4975
50um-011-051,1,11,51,1075,5075
50um-011-052,1,11,52,1075,5175
50um-011-053,1,11,53,1075,5275
50um-011-054,1,11,54,1075,5375
50um-011-055,1,11,55,1075,5475
50um-011-056,1,11,56,1075,5575
50um-011-057,1,11,57,1075,5675
50um-011-058,1,11,58,1075,5775
50um-011-059,1,11,59,1075,5875
50um-011-060,1,11,60,1075,5975
50um-011-061,1,11,61,1075,6075
50um-011-062,1,11,62,1075,6175
50um-011-063,1,11,63,1075,6275
50um-011-064,1,11,64,1075,6375
50um-012-001,1,12,1,1175,75
50um-012-002,1,12,2,1175,175
50um-012-003,1,12,3,1175,275
50um-012-004,1,12,4,1175,375
50um-012-005,1,12,5,1175,475
50um-012-006,1,12,6,1175,575
50um-012-007,1,12,7,1175,675
50um-012-008,1,12,8,1175,775
50um-012-009,1,12,9,1175,875
50um-012-010,1,12,10,1175,975
50um-012-011,1,12,11,1175,1075
50um-012-012,1,12,12,1175,1175
50um-012-013,1,12,13,1175,1275
50um-012-014,1,12,14,1175,1375
50um-012-015,1,12,15,1175,1475
50um-012-016,1,12,16,1175,1575
50um-012-017,1,12,17,1175,1675
50um-012-018,1,12,18,1175,1775
50um-012-019,1,12,19,1175,1875
50um-012-020,1,12,20,1175,1975
50um-012-021,1,12,21,1175,2075
50um-012-022,1,12,22,1175,2175
50um-012-023,1,12,23,1175,2275
50um-012-024,1,12,24,1175,2375
50um-012-025,1,12,25,1175,2475
50um-012-026,1,12,26,1175,2575
50um-012-027,1,12,27,1175,2675
50um-012-028,1,12,28,1175,2775
50um-012-029,1,12,29,1175,2875
50um-012-030,1,12,30,1175,2975
50um-012-031,1,12,31,1175,3075
50um-012-032,1,12,32,1175,3175
50um-012-033,1,12,33,1175,3275
50um-012-034,1,12,34,1175,3375
50um-012-035,1,12,35,1175,3475
50um-012-036,1,12,36,1175,3575
50um-012-037,1,12,37,1175,3675
50um-012-038,1,12,38,1175,3775
50um-012-039,1,12,39,1175,3875
50um-012-040,1,12,40,1175,3975
50um-012-041,1,12,41,1175,4075
50um-012-042,1,12,42,1175,4175
50um-012-043,1,12,43,1175,4275
50um-012-044,1,12,44,1175,4375
50um-012-045,1,12,45,1175,4475
50um-012-046,1,12,46,1175,4575
50um-012-047,1,12,47,1175,4675
50um-012-048,1,12,48,1175,4775
50um-012-049,1,12,49,1175,4875
50um-012-050,1,12,50,1175,4975
50um-012-051,1,12,51,1175,5075
50um-012-052,1,12,52,1175,5175
50um-012-053,1,12,53,1175,5275
50um-012-054,1,12,54,1175,5375
50um-012-055,1,12,55,1175,5475
50um-012-056,1,12,56,1175,5575
50um-012-057,1,12,57,1175,5675
50um-012-058,1,12,58,1175,5775
50um-012-059,1,12,59,1175,5875
50um-012-060,1,12,60,1175,5975
50um-012-061,1,12,61,1175,6075
50um-012-062,1,12,62,1175,6175
50um-012-063,1,12,63,1175,6275
50um-012-064,1,12,64,1175,6375
50um-013-001,1,13,1,1275,75
50um-013-002,1,13,2,1275,175
50um-013-003,1,13,3,1275,275
50um-013-004,1,13,4,1275,375
50um-013-005,1,13,5,1275,475
50um-013-006,1,13,6,1275,575
50um-013-007,1,13,7,1275,675
